0	3986	310	3867	3881	4013	3916	1509	245	226	300
3986	0	3981	1217	2673	2763	1212	3609	4131	3929	4082
310	3981	0	3893	3882	3992	3914	1533	274	330	311
3867	1217	3893	0	2582	2686	1492	3498	4044	3842	4000
3881	2673	3882	2582	0	336	2563	2715	4121	3898	4045
4013	2763	3992	2686	336	0	2673	2836	4211	4001	4148
3916	1212	3914	1492	2563	2673	0	3513	4058	3881	4027
1509	3609	1533	3498	2715	2836	3513	0	1638	1506	1638
245	4131	274	4044	4121	4211	4058	1638	0	281	118
226	3929	330	3842	3898	4001	3881	1506	281	0	324
300	4082	311	4000	4045	4148	4027	1638	118	324	0
