0	3106	212	3027	2988	3146	3034	1152	213	173	232
3106	0	3115	997	2040	2175	988	2844	3248	3116	3162
212	3115	0	3023	2970	3093	3040	1179	215	241	217
3027	997	3023	0	1975	2110	1228	2769	3189	3026	3065
2988	2040	2970	1975	0	275	1945	2080	3139	2980	3043
3146	2175	3093	2110	275	0	2071	2234	3280	3075	3167
3034	988	3040	1228	1945	2071	0	2775	3185	3039	3062
1152	2844	1179	2769	2080	2234	2775	0	1273	1159	1223
213	3248	215	3189	3139	3280	3185	1273	0	235	128
173	3116	241	3026	2980	3075	3039	1159	235	0	237
232	3162	217	3065	3043	3167	3062	1223	128	237	0
