0	5599	264	4806	245	236	5346	1808	223	195	339
5599	0	5672	2578	5607	5797	1891	5436	5774	5619	5689
264	5672	0	4843	311	304	5403	1870	199	271	306
4806	2578	4843	0	4796	4984	2902	4331	4963	4811	4852
245	5607	311	4796	0	264	5337	1834	298	269	369
236	5797	304	4984	264	0	5501	1956	259	259	359
5346	1891	5403	2902	5337	5501	0	5109	5495	5337	5413
1808	5436	1870	4331	1834	1956	5109	0	1942	1797	1889
223	5774	199	4963	298	259	5495	1942	0	255	207
195	5619	271	4811	269	259	5337	1797	255	0	344
339	5689	306	4852	369	359	5413	1889	207	344	0
