0	1827	1206	2108	1569	1704	1656	698	336	275	338
1827	0	1784	2179	1001	1103	1763	1611	1949	1865	1855
1206	1784	0	2024	1552	1641	1617	1364	1328	1193	1248
2108	2179	2024	0	1918	2003	1969	2091	2185	2091	2151
1569	1001	1552	1918	0	268	1532	1210	1723	1609	1586
1704	1103	1641	2003	268	0	1629	1289	1839	1720	1730
1656	1763	1617	1969	1532	1629	0	1694	1764	1698	1686
698	1611	1364	2091	1210	1289	1694	0	738	700	721
336	1949	1328	2185	1723	1839	1764	738	0	333	275
275	1865	1193	2091	1609	1720	1698	700	333	0	323
338	1855	1248	2151	1586	1730	1686	721	275	323	0
