0	2872	112	2292	4638	228	2552	158	106	124	90
2872	0	2818	2670	5118	2924	2981	2853	2856	2795	2901
112	2818	0	2268	4700	221	2476	155	150	114	123
2292	2670	2268	0	4772	2314	2380	2283	2312	2228	2276
4638	5118	4700	4772	0	4775	4481	4732	4761	4679	4726
228	2924	221	2314	4775	0	2546	226	250	194	240
2552	2981	2476	2380	4481	2546	0	2522	2540	2482	2523
158	2853	155	2283	4732	226	2522	0	201	127	182
106	2856	150	2312	4761	250	2540	201	0	174	76
124	2795	114	2228	4679	194	2482	127	174	0	139
90	2901	123	2276	4726	240	2523	182	76	139	0
