0	3873	3365	3526	3410	3541	3672	2280	1679	1679	1766
3873	0	2838	2518	2518	2642	2209	3068	3339	3238	3304
3365	2838	0	2598	2390	2484	2842	2699	2797	2698	2768
3526	2518	2598	0	1993	2095	2661	2544	3108	2980	3021
3410	2518	2390	1993	0	292	2718	1976	2955	2798	2885
3541	2642	2484	2095	292	0	2824	2060	3040	2912	2942
3672	2209	2842	2661	2718	2824	0	2910	3174	3046	3083
2280	3068	2699	2544	1976	2060	2910	0	1225	1153	1174
1679	3339	2797	3108	2955	3040	3174	1225	0	244	154
1679	3238	2698	2980	2798	2912	3046	1153	244	0	270
1766	3304	2768	3021	2885	2942	3083	1174	154	270	0
