0	1499	96	2939	3180	3491	2520	589	140	37	108
1499	0	1512	3034	3318	3466	2772	1806	1581	1530	1524
96	1512	0	2973	3224	3510	2529	601	95	105	117
2939	3034	2973	0	2875	3015	2245	2877	3017	2936	2958
3180	3318	3224	2875	0	2305	2511	2758	3240	3235	3266
3491	3466	3510	3015	2305	0	2621	3367	3547	3543	3538
2520	2772	2529	2245	2511	2621	0	2376	2576	2528	2545
589	1806	601	2877	2758	3367	2376	0	647	572	623
140	1581	95	3017	3240	3547	2576	647	0	136	183
37	1530	105	2936	3235	3543	2528	572	136	0	104
108	1524	117	2958	3266	3538	2545	623	183	104	0
