0	4134	292	4010	3949	4086	4071	1526	248	260	309
4134	0	4174	1470	2375	2498	2187	3673	4358	4192	4240
292	4174	0	4037	3889	4102	4094	1549	270	308	312
4010	1470	4037	0	2250	2391	1697	3510	4234	4054	4109
3949	2375	3889	2250	0	257	2255	2731	4176	3892	4050
4086	2498	4102	2391	257	0	2358	2911	4341	4130	4206
4071	2187	4094	1697	2255	2358	0	3577	4284	4109	4174
1526	3673	1549	3510	2731	2911	3577	0	1659	1524	1626
248	4358	270	4234	4176	4341	4284	1659	0	276	168
260	4192	308	4054	3892	4130	4109	1524	276	0	322
309	4240	312	4109	4050	4206	4174	1626	168	322	0
