0	5293	115	3871	3552	3713	4989	360	187	1565	167
5293	0	5304	3449	4438	4092	2216	5297	5304	5031	5363
115	5304	0	3894	3561	3753	5020	359	148	1547	125
3871	3449	3894	0	4099	4093	3361	3945	3956	4297	3909
3552	4438	3561	4099	0	2568	4125	3733	3593	4727	3580
3713	4092	3753	4093	2568	0	3932	3996	3771	5210	3791
4989	2216	5020	3361	4125	3932	0	4904	5063	4290	5062
360	5297	359	3945	3733	3996	4904	0	420	1388	412
187	5304	148	3956	3593	3771	5063	420	0	1622	68
1565	5031	1547	4297	4727	5210	4290	1388	1622	0	1593
167	5363	125	3909	3580	3791	5062	412	68	1593	0
