0	3418	126	4317	75	169	3911	133	168	57	155
3418	0	3418	3717	3386	3514	3547	3445	3460	3340	3512
126	3418	0	4359	96	181	3962	131	144	134	127
4317	3717	4359	0	4350	4444	3156	4386	4397	4300	4346
75	3386	96	4350	0	136	3911	123	152	72	140
169	3514	181	4444	136	0	4026	197	228	163	227
3911	3547	3962	3156	3911	4026	0	3996	4004	3889	3946
133	3445	131	4386	123	197	3996	0	190	153	180
168	3460	144	4397	152	228	4004	190	0	174	57
57	3340	134	4300	72	163	3889	153	174	0	168
155	3512	127	4346	140	227	3946	180	57	168	0
