0	3621	775	2934	744	829	3585	858	791	1145	756
3621	0	3386	3569	3327	3430	3101	3403	3373	3401	3360
775	3386	0	2933	152	221	3363	318	128	562	113
2934	3569	2933	0	2816	2923	3079	2890	2937	3047	2868
744	3327	152	2816	0	160	3279	291	181	513	123
829	3430	221	2923	160	0	3397	355	228	561	176
3585	3101	3363	3079	3279	3397	0	3353	3377	3432	3356
858	3403	318	2890	291	355	3353	0	334	696	289
791	3373	128	2937	181	228	3377	334	0	559	156
1145	3401	562	3047	513	561	3432	696	559	0	511
756	3360	113	2868	123	176	3356	289	156	511	0
