0	4895	5240	4948	574	2053	3429	870	5647	5267	5370
4895	0	4094	2365	5171	5446	3535	5093	4189	4071	4142
5240	4094	0	3828	4838	5523	4434	5330	391	466	446
4948	2365	3828	0	5145	5064	3093	4949	3900	3794	3827
574	5171	4838	5145	0	2228	3756	1241	5204	4914	4987
2053	5446	5523	5064	2228	0	3801	1492	5958	5648	5617
3429	3535	4434	3093	3756	3801	0	3522	4656	4463	4541
870	5093	5330	4949	1241	1492	3522	0	5757	5455	5433
5647	4189	391	3900	5204	5958	4656	5757	0	312	281
5267	4071	466	3794	4914	5648	4463	5455	312	0	381
5370	4142	446	3827	4987	5617	4541	5433	281	381	0
