0	2494	315	2605	2647	2652	2609	1061	314	2530	351
2494	0	2550	2514	2704	2598	2754	2598	2690	2483	2599
315	2550	0	2655	2634	2771	2595	1027	214	2433	246
2605	2514	2655	0	2554	2678	2435	2647	2771	2542	2694
2647	2704	2634	2554	0	2847	2300	2738	2813	2660	2700
2652	2598	2771	2678	2847	0	2803	2084	2977	404	2868
2609	2754	2595	2435	2300	2803	0	2628	2692	2691	2626
1061	2598	1027	2647	2738	2084	2628	0	1111	1831	1057
314	2690	214	2771	2813	2977	2692	1111	0	2678	125
2530	2483	2433	2542	2660	404	2691	1831	2678	0	2550
351	2599	246	2694	2700	2868	2626	1057	125	2550	0
