0	3472	164	2458	3316	4608	2343	644	181	2418	180
3472	0	3542	3413	4349	4282	3292	3601	3581	4522	3585
164	3542	0	2499	3416	4595	2389	690	150	2497	146
2458	3413	2499	0	3452	4359	2548	2564	2605	3214	2522
3316	4349	3416	3452	0	2402	3279	3043	3469	1664	3473
4608	4282	4595	4359	2402	0	4515	4246	4715	2251	4669
2343	3292	2389	2548	3279	4515	0	2452	2503	3554	2447
644	3601	690	2564	3043	4246	2452	0	719	2249	708
181	3581	150	2605	3469	4715	2503	719	0	2534	82
2418	4522	2497	3214	1664	2251	3554	2249	2534	0	2521
180	3585	146	2522	3473	4669	2447	708	82	2521	0
