0	5175	5078	4815	4958	5139	4943	5076	5170	314	5177
5175	0	2821	2515	2118	2169	741	2658	2956	5141	2881
5078	2821	0	3015	2690	2789	2555	1059	216	5050	240
4815	2515	3015	0	2688	2801	2270	2876	3183	4782	3082
4958	2118	2690	2688	0	347	1896	1931	2875	4944	2756
5139	2169	2789	2801	347	0	1965	2044	2985	5118	2889
4943	741	2555	2270	1896	1965	0	2374	2692	4901	2600
5076	2658	1059	2876	1931	2044	2374	0	1178	5058	1125
5170	2956	216	3183	2875	2985	2692	1178	0	5120	113
314	5141	5050	4782	4944	5118	4901	5058	5120	0	5147
5177	2881	240	3082	2756	2889	2600	1125	113	5147	0
