0	3505	4091	3062	1223	3750	3325	4146	4056	1174	4028
3505	0	4439	3704	3359	4406	3639	4502	4450	3362	4459
4091	4439	0	3588	4106	4243	4009	930	367	4095	353
3062	3704	3588	0	3149	3790	3370	3708	3687	3143	3622
1223	3359	4106	3149	0	3624	3256	3940	3974	452	3879
3750	4406	4243	3790	3624	0	3283	3851	4387	3761	4372
3325	3639	4009	3370	3256	3283	0	4048	4100	3248	4041
4146	4502	930	3708	3940	3851	4048	0	873	4067	819
4056	4450	367	3687	3974	4387	4100	873	0	3989	104
1174	3362	4095	3143	452	3761	3248	4067	3989	0	3981
4028	4459	353	3622	3879	4372	4041	819	104	3981	0
