0	3542	142	2769	426	181	3516	449	163	453	120
3542	0	3611	3781	3779	3627	3527	3829	3590	3800	3573
142	3611	0	2835	454	221	3524	494	190	476	127
2769	3781	2835	0	2570	2869	3132	2570	2856	2569	2795
426	3779	454	2570	0	474	3383	179	487	159	407
181	3627	221	2869	474	0	3594	522	217	517	188
3516	3527	3524	3132	3383	3594	0	3413	3593	3406	3532
449	3829	494	2570	179	522	3413	0	521	200	454
163	3590	190	2856	487	217	3593	521	0	520	186
453	3800	476	2569	159	517	3406	200	520	0	443
120	3573	127	2795	407	188	3532	454	186	443	0
