0	3564	242	3480	3471	3596	3522	1341	211	187	264
3564	0	3536	985	2247	2405	1062	3205	3682	3525	3607
242	3536	0	3481	3425	3608	3474	1357	212	265	266
3480	985	3481	0	2177	2326	1224	3105	3619	3462	3504
3471	2247	3425	2177	0	273	2161	2419	3642	3499	3532
3596	2405	3608	2326	273	0	2309	2565	3773	3632	3635
3522	1062	3474	1224	2161	2309	0	3131	3622	3459	3525
1341	3205	1357	3105	2419	2565	3131	0	1452	1348	1398
211	3682	212	3619	3642	3773	3622	1452	0	230	138
187	3525	265	3462	3499	3632	3459	1348	230	0	272
264	3607	266	3504	3532	3635	3525	1398	138	272	0
