0	991	1166	901	771	770	862	850	1097	787	1503
991	0	1290	1080	1184	978	998	1028	1213	894	1828
1166	1290	0	930	615	841	1040	918	592	883	1719
901	1080	930	0	846	935	661	858	892	874	1721
771	1184	615	846	0	958	1156	1055	792	1138	1614
770	978	841	935	958	0	1022	440	1115	776	1924
862	998	1040	661	1156	1022	0	1007	944	938	1767
850	1028	918	858	1055	440	1007	0	1064	704	1908
1097	1213	592	892	792	1115	944	1064	0	1050	1545
787	894	883	874	1138	776	938	704	1050	0	1601
1503	1828	1719	1721	1614	1924	1767	1908	1545	1601	0
