0	3956	2485	3715	3752	1781	4002	3810	3800	3707	2543
3956	0	4264	2777	3793	4315	3996	3796	3810	3724	4266
2485	4264	0	4197	3311	1066	4534	3333	3340	3283	171
3715	2777	4197	0	3659	4317	3431	3684	3724	3604	4171
3752	3793	3311	3659	0	4414	3852	124	151	68	3361
1781	4315	1066	4317	4414	0	4614	4415	4422	4377	1081
4002	3996	4534	3431	3852	4614	0	3877	3894	3789	4521
3810	3796	3333	3684	124	4415	3877	0	168	93	3385
3800	3810	3340	3724	151	4422	3894	168	0	124	3352
3707	3724	3283	3604	68	4377	3789	93	124	0	3313
2543	4266	171	4171	3361	1081	4521	3385	3352	3313	0
