0	4051	279	3957	3944	4038	3966	1523	260	243	310
4051	0	3990	1260	2625	2799	1270	3686	4213	4013	4154
279	3990	0	3886	3867	3961	3914	1505	263	319	319
3957	1260	3886	0	2546	2715	1543	3578	4117	3953	4077
3944	2625	3867	2546	0	318	2526	2724	4127	3962	4052
4038	2799	3961	2715	318	0	2699	2881	4219	4051	4199
3966	1270	3914	1543	2526	2699	0	3598	4132	3972	4084
1523	3686	1505	3578	2724	2881	3598	0	1661	1539	1634
260	4213	263	4117	4127	4219	4132	1661	0	311	146
243	4013	319	3953	3962	4051	3972	1539	311	0	340
310	4154	319	4077	4052	4199	4084	1634	146	340	0
