0	3915	374	3617	3446	4052	3447	2647	493	3576	419
3915	0	3917	2322	3203	3493	3682	3621	3930	3300	3973
374	3917	0	3919	3737	4393	3673	2846	155	3836	123
3617	2322	3919	0	3326	3609	2789	3568	3942	3400	3936
3446	3203	3737	3326	0	503	3750	1562	3827	237	3842
4052	3493	4393	3609	503	0	3929	1626	4454	477	4418
3447	3682	3673	2789	3750	3929	0	3571	3772	3811	3748
2647	3621	2846	3568	1562	1626	3571	0	2941	1591	2918
493	3930	155	3942	3827	4454	3772	2941	0	3923	157
3576	3300	3836	3400	237	477	3811	1591	3923	0	3976
419	3973	123	3936	3842	4418	3748	2918	157	3976	0
