0	2381	87	3096	3002	2422	2976	232	136	829	636
2381	0	2380	3001	2795	3032	3048	2503	2412	3060	2979
87	2380	0	3075	2984	2379	2950	200	114	836	677
3096	3001	3075	0	3032	3168	2785	3088	3100	3081	3225
3002	2795	2984	3032	0	2967	2962	2893	3034	2291	3347
2422	3032	2379	3168	2967	0	3322	2449	2387	2754	2484
2976	3048	2950	2785	2962	3322	0	2976	3002	3012	3052
232	2503	200	3088	2893	2449	2976	0	257	734	804
136	2412	114	3100	3034	2387	3002	257	0	877	679
829	3060	836	3081	2291	2754	3012	734	877	0	1109
636	2979	677	3225	3347	2484	3052	804	679	1109	0
