0	3696	602	3805	2987	941	3719	145	243	101	555
3696	0	3573	3411	4145	3629	4055	3710	3770	3722	3552
602	3573	0	3771	2902	535	3787	603	469	566	109
3805	3411	3771	0	3906	3684	3227	3808	3840	3756	3729
2987	4145	2902	3906	0	2734	3402	3039	3144	2992	2848
941	3629	535	3684	2734	0	3601	961	921	905	534
3719	4055	3787	3227	3402	3601	0	3742	3785	3740	3694
145	3710	603	3808	3039	961	3742	0	268	89	582
243	3770	469	3840	3144	921	3785	268	0	224	485
101	3722	566	3756	2992	905	3740	89	224	0	534
555	3552	109	3729	2848	534	3694	582	485	534	0
