0	3300	155	1805	3970	3621	2590	426	185	108	181
3300	0	3262	2406	4323	3811	3529	3202	3368	3296	3310
155	3262	0	1869	3903	3596	2591	460	136	179	130
1805	2406	1869	0	3924	3603	2580	1764	1953	1829	1870
3970	4323	3903	3924	0	2974	3066	3842	4048	3916	4014
3621	3811	3596	3603	2974	0	3593	3540	3735	3651	3710
2590	3529	2591	2580	3066	3593	0	2511	2707	2557	2651
426	3202	460	1764	3842	3540	2511	0	515	436	486
185	3368	136	1953	4048	3735	2707	515	0	199	82
108	3296	179	1829	3916	3651	2557	436	199	0	178
181	3310	130	1870	4014	3710	2651	486	82	178	0
