0	3976	296	3842	3829	4016	3873	1500	277	227	302
3976	0	3972	1244	2762	2883	1230	3668	4114	3993	4047
296	3972	0	3861	3755	3935	3886	1505	273	317	294
3842	1244	3861	0	2670	2801	1532	3524	4027	3857	3910
3829	2762	3755	2670	0	329	2660	2662	4016	3882	3910
4016	2883	3935	2801	329	0	2796	2860	4183	4044	4081
3873	1230	3886	1532	2660	2796	0	3589	4047	3891	3939
1500	3668	1505	3524	2662	2860	3589	0	1639	1502	1595
277	4114	273	4027	4016	4183	4047	1639	0	283	150
227	3993	317	3857	3882	4044	3891	1502	283	0	307
302	4047	294	3910	3910	4081	3939	1595	150	307	0
