0	4265	1661	3886	4083	4504	4264	2871	115	4278	3309
4265	0	3283	2796	2472	2569	3286	3131	4286	2478	2976
1661	3283	0	3446	2738	2846	3766	2377	1729	2845	1773
3886	2796	3446	0	3051	3220	3616	3232	3964	3082	3146
4083	2472	2738	3051	0	485	3740	1683	4104	278	1306
4504	2569	2846	3220	485	0	3936	1718	4509	491	1217
4264	3286	3766	3616	3740	3936	0	3814	4316	3786	4087
2871	3131	2377	3232	1683	1718	3814	0	2923	1762	1852
115	4286	1729	3964	4104	4509	4316	2923	0	4287	3342
4278	2478	2845	3082	278	491	3786	1762	4287	0	1364
3309	2976	1773	3146	1306	1217	4087	1852	3342	1364	0
