0	2698	1955	2161	1751	2999	2122	1939	2355	1614	1798
2698	0	2710	2486	2823	3263	2288	2853	2720	2665	2673
1955	2710	0	2447	1803	2851	2252	2034	1660	1603	1209
2161	2486	2447	0	2479	3132	1751	2441	2514	2338	2405
1751	2823	1803	2479	0	2337	2485	760	1179	644	1437
2999	3263	2851	3132	2337	0	3165	2337	2813	2199	2514
2122	2288	2252	1751	2485	3165	0	2562	2651	2380	2507
1939	2853	2034	2441	760	2337	2562	0	1394	602	1498
2355	2720	1660	2514	1179	2813	2651	1394	0	1465	1961
1614	2665	1603	2338	644	2199	2380	602	1465	0	1398
1798	2673	1209	2405	1437	2514	2507	1498	1961	1398	0
