0	1674	1952	1528	1433	1395	1868	1421	2136	1455	1848
1674	0	2249	1120	1764	1756	1562	1913	2317	1820	1690
1952	2249	0	2120	2369	2184	2538	2403	505	2663	2042
1528	1120	2120	0	1637	1467	1485	1538	2199	1636	1538
1433	1764	2369	1637	0	1529	1874	1805	2586	628	1922
1395	1756	2184	1467	1529	0	1548	802	2408	1256	1921
1868	1562	2538	1485	1874	1548	0	1586	2536	2076	2076
1421	1913	2403	1538	1805	802	1586	0	2502	1506	2052
2136	2317	505	2199	2586	2408	2536	2502	0	2701	2032
1455	1820	2663	1636	628	1256	2076	1506	2701	0	1877
1848	1690	2042	1538	1922	1921	2076	2052	2032	1877	0
