0	3361	434	3349	1003	766	2857	860	927	872	748
3361	0	3586	2750	3513	3692	2485	3599	3547	3550	3543
434	3586	0	3589	1123	893	3008	635	915	852	769
3349	2750	3589	0	3563	3705	2610	3640	3566	3513	3541
1003	3513	1123	3563	0	727	2992	1029	622	375	567
766	3692	893	3705	727	0	3137	1133	974	769	973
2857	2485	3008	2610	2992	3137	0	3091	2995	2969	2972
860	3599	635	3640	1029	1133	3091	0	909	784	799
927	3547	915	3566	622	974	2995	909	0	351	348
872	3550	852	3513	375	769	2969	784	351	0	324
748	3543	769	3541	567	973	2972	799	348	324	0
