0	4523	4356	4058	4381	4490	4363	4366	4421	4335	4404
4523	0	3440	1579	3655	3748	606	3603	3587	3463	3552
4356	3440	0	3205	2441	2512	3290	989	215	252	233
4058	1579	3205	0	3246	3370	1369	3303	3372	3232	3312
4381	3655	2441	3246	0	370	3428	1798	2684	2517	2600
4490	3748	2512	3370	370	0	3520	1879	2751	2584	2647
4363	606	3290	1369	3428	3520	0	3406	3446	3311	3418
4366	3603	989	3303	1798	1879	3406	0	1106	1000	1077
4421	3587	215	3372	2684	2751	3446	1106	0	242	127
4335	3463	252	3232	2517	2584	3311	1000	242	0	264
4404	3552	233	3312	2600	2647	3418	1077	127	264	0
