0	4306	303	4226	4194	4295	4194	1607	257	253	306
4306	0	4354	1357	2908	3003	1318	3940	4509	4359	4457
303	4354	0	4271	4256	4325	4253	1635	244	322	337
4226	1357	4271	0	2798	2910	1619	3817	4450	4255	4330
4194	2908	4256	2798	0	393	2748	2955	4452	4311	4399
4295	3003	4325	2910	393	0	2856	3082	4540	4386	4457
4194	1318	4253	1619	2748	2856	0	3812	4412	4230	4334
1607	3940	1635	3817	2955	3082	3812	0	1762	1655	1711
257	4509	244	4450	4452	4540	4412	1762	0	282	150
253	4359	322	4255	4311	4386	4230	1655	282	0	354
306	4457	337	4330	4399	4457	4334	1711	150	354	0
