0	2956	1302	2441	1298	1116	2578	2734	1156	1926	1293
2956	0	2548	2255	2588	2650	2302	2487	2633	2221	2568
1302	2548	0	2095	1186	1036	2156	2440	603	1996	280
2441	2255	2095	0	2097	2221	2002	2562	2144	2290	2090
1298	2588	1186	2097	0	1011	2156	2094	1338	2125	1264
1116	2650	1036	2221	1011	0	2359	2439	1145	1724	1120
2578	2302	2156	2002	2156	2359	0	2396	2280	2370	2187
2734	2487	2440	2562	2094	2439	2396	0	2535	2063	2466
1156	2633	603	2144	1338	1145	2280	2535	0	1827	522
1926	2221	1996	2290	2125	1724	2370	2063	1827	0	1981
1293	2568	280	2090	1264	1120	2187	2466	522	1981	0
