0	2817	277	3151	3170	3273	3329	1164	226	3169	266
2817	0	2898	2991	2589	2784	3322	2832	2937	2674	2893
277	2898	0	3214	3245	3258	3398	1180	220	3154	253
3151	2991	3214	0	3036	3425	2106	3139	3321	3333	3230
3170	2589	3245	3036	0	1312	3442	2668	3375	1248	3307
3273	2784	3258	3425	1312	0	3696	2340	3453	202	3354
3329	3322	3398	2106	3442	3696	0	3332	3494	3616	3409
1164	2832	1180	3139	2668	2340	3332	0	1279	2275	1219
226	2937	220	3321	3375	3453	3494	1279	0	3396	121
3169	2674	3154	3333	1248	202	3616	2275	3396	0	3282
266	2893	253	3230	3307	3354	3409	1219	121	3282	0
