0	3448	240	3306	3963	4133	3203	1219	202	173	229
3448	0	3460	1983	3938	4173	1771	3010	3618	3505	3566
240	3460	0	3301	3992	4129	3203	1215	219	279	261
3306	1983	3301	0	3960	4230	1649	2688	3529	3366	3435
3963	3938	3992	3960	0	327	3985	4005	4114	4027	4066
4133	4173	4129	4230	327	0	4285	4230	4296	4181	4251
3203	1771	3203	1649	3985	4285	0	2598	3430	3263	3342
1219	3010	1215	2688	4005	4230	2598	0	1322	1216	1286
202	3618	219	3529	4114	4296	3430	1322	0	239	134
173	3505	279	3366	4027	4181	3263	1216	239	0	268
229	3566	261	3435	4066	4251	3342	1286	134	268	0
