0	2943	1545	2623	1961	2006	2648	790	235	194	258
2943	0	2778	2861	2417	2498	2065	2817	3009	2958	3012
1545	2778	0	2550	1867	1918	2569	1713	1633	1532	1599
2623	2861	2550	0	2311	2375	2354	2546	2721	2600	2683
1961	2417	1867	2311	0	275	2503	1402	2062	1935	2042
2006	2498	1918	2375	275	0	2587	1488	2122	2027	2102
2648	2065	2569	2354	2503	2587	0	2649	2745	2633	2713
790	2817	1713	2546	1402	1488	2649	0	850	781	840
235	3009	1633	2721	2062	2122	2745	850	0	226	150
194	2958	1532	2600	1935	2027	2633	781	226	0	258
258	3012	1599	2683	2042	2102	2713	840	150	258	0
