0	3037	2597	2520	2707	3178	2463	1772	2081	3015	886
3037	0	1899	1816	2229	2743	1849	2317	2365	2171	2630
2597	1899	0	2125	2154	1998	2144	2165	2378	1381	2262
2520	1816	2125	0	1942	2470	1656	1820	1807	2095	2087
2707	2229	2154	1942	0	1712	2060	2024	1981	2161	2142
3178	2743	1998	2470	1712	0	2556	2228	2638	2949	2671
2463	1849	2144	1656	2060	2556	0	1703	1889	2331	2030
1772	2317	2165	1820	2024	2228	1703	0	1786	2159	1319
2081	2365	2378	1807	1981	2638	1889	1786	0	2366	1697
3015	2171	1381	2095	2161	2949	2331	2159	2366	0	2596
886	2630	2262	2087	2142	2671	2030	1319	1697	2596	0
