0	3796	3676	4424	2533	3797	3416	2490	2485	2376	3704
3796	0	3349	3124	2584	3398	3551	2574	2599	2587	3392
3676	3349	0	4206	3299	488	4172	3369	3372	3396	255
4424	3124	4206	0	3083	4462	3251	3206	3213	3202	4280
2533	2584	3299	3083	0	3709	3207	964	982	900	3332
3797	3398	488	4462	3709	0	4345	3621	3640	3657	448
3416	3551	4172	3251	3207	4345	0	3296	3316	3278	4212
2490	2574	3369	3206	964	3621	3296	0	172	105	3397
2485	2599	3372	3213	982	3640	3316	172	0	116	3402
2376	2587	3396	3202	900	3657	3278	105	116	0	3466
3704	3392	255	4280	3332	448	4212	3397	3402	3466	0
