0	2550	170	3455	154	195	3663	214	189	91	135
2550	0	2613	3302	2533	2659	3837	2564	2638	2513	2657
170	2613	0	3476	189	248	3651	274	92	140	118
3455	3302	3476	0	3444	3556	3283	3471	3512	3494	3496
154	2533	189	3444	0	213	3620	259	218	119	188
195	2659	248	3556	213	0	3683	310	264	186	250
3663	3837	3651	3283	3620	3683	0	3672	3697	3633	3654
214	2564	274	3471	259	310	3672	0	291	213	269
189	2638	92	3512	218	264	3697	291	0	175	149
91	2513	140	3494	119	186	3633	213	175	0	132
135	2657	118	3496	188	250	3654	269	149	132	0
