0	1523	3064	3469	1474	1979	3418	2540	2191	2231	2105
1523	0	3578	3631	2297	2360	3557	2821	2847	2837	2767
3064	3578	0	2366	3374	3597	3144	1458	1113	1407	1060
3469	3631	2366	0	3403	3708	2987	2311	2388	2527	2328
1474	2297	3374	3403	0	1971	3506	3355	3363	3366	3316
1979	2360	3597	3708	1971	0	3616	3544	3811	3840	3811
3418	3557	3144	2987	3506	3616	0	3068	3130	3022	3059
2540	2821	1458	2311	3355	3544	3068	0	773	1152	730
2191	2847	1113	2388	3363	3811	3130	773	0	661	164
2231	2837	1407	2527	3366	3840	3022	1152	661	0	587
2105	2767	1060	2328	3316	3811	3059	730	164	587	0
