0	4816	311	4598	4750	4777	4701	1822	280	266	329
4816	0	4739	1535	2656	2785	2272	4140	4967	4785	4848
311	4739	0	4569	4643	4732	4629	1794	308	320	367
4598	1535	4569	0	2534	2651	1930	3912	4780	4580	4627
4750	2656	4643	2534	0	277	2570	3169	4937	4713	4734
4777	2785	4732	2651	277	0	2651	3304	5006	4827	4886
4701	2272	4629	1930	2570	2651	0	4015	4866	4693	4696
1822	4140	1794	3912	3169	3304	4015	0	1933	1821	1892
280	4967	308	4780	4937	5006	4866	1933	0	290	164
266	4785	320	4580	4713	4827	4693	1821	290	0	347
329	4848	367	4627	4734	4886	4696	1892	164	347	0
