0	4269	3474	3647	3977	4255	3972	4218	3552	246	3442
4269	0	3297	2859	2672	2888	2736	3199	3380	4198	3325
3474	3297	0	3032	3006	3193	3158	1633	203	3429	205
3647	2859	3032	0	2662	2921	2126	3124	3147	3584	3069
3977	2672	3006	2662	0	949	2257	2283	3143	4002	3049
4255	2888	3193	2921	949	0	2590	2526	3357	4256	3289
3972	2736	3158	2126	2257	2590	0	2863	3274	3922	3185
4218	3199	1633	3124	2283	2526	2863	0	1742	4198	1698
3552	3380	203	3147	3143	3357	3274	1742	0	3559	139
246	4198	3429	3584	4002	4256	3922	4198	3559	0	3518
3442	3325	205	3069	3049	3289	3185	1698	139	3518	0
