0	2639	180	3783	4367	4362	2885	1111	178	138	180
2639	0	2673	3423	4192	4762	2091	3077	2702	2719	2667
180	2673	0	3780	4239	4331	2910	1122	169	199	204
3783	3423	3780	0	4039	4448	3224	3427	3909	3864	3801
4367	4192	4239	4039	0	3506	4042	3987	4482	4445	4345
4362	4762	4331	4448	3506	0	4741	4274	4470	4444	4439
2885	2091	2910	3224	4042	4741	0	3132	2959	2909	2879
1111	3077	1122	3427	3987	4274	3132	0	1178	1132	1153
178	2702	169	3909	4482	4470	2959	1178	0	178	146
138	2719	199	3864	4445	4444	2909	1132	178	0	206
180	2667	204	3801	4345	4439	2879	1153	146	206	0
