0	2038	1678	2026	2026	2096	1985	1843	1822	1812	2036
2038	0	1566	1872	1861	2535	1960	1978	1888	2011	1954
1678	1566	0	1784	1429	2267	1850	1812	974	1171	571
2026	1872	1784	0	1501	2196	1641	1800	1544	1511	2158
2026	1861	1429	1501	0	2023	1824	1658	1147	735	1950
2096	2535	2267	2196	2023	0	2124	1774	2099	1955	2682
1985	1960	1850	1641	1824	2124	0	1799	1822	1858	2286
1843	1978	1812	1800	1658	1774	1799	0	1623	1581	2304
1822	1888	974	1544	1147	2099	1822	1623	0	859	1593
1812	2011	1171	1511	735	1955	1858	1581	859	0	1648
2036	1954	571	2158	1950	2682	2286	2304	1593	1648	0
