0	4856	4594	4412	4648	4727	4739	4682	4690	292	4678
4856	0	3484	1370	3566	3646	468	3564	3531	4816	3469
4594	3484	0	3278	2311	2369	3372	961	187	4638	216
4412	1370	3278	0	3311	3391	1281	3347	3346	4384	3302
4648	3566	2311	3311	0	339	3438	1701	2460	4705	2422
4727	3646	2369	3391	339	0	3530	1764	2530	4763	2487
4739	468	3372	1281	3438	3530	0	3455	3428	4705	3353
4682	3564	961	3347	1701	1764	3455	0	1033	4691	991
4690	3531	187	3346	2460	2530	3428	1033	0	4701	127
292	4816	4638	4384	4705	4763	4705	4691	4701	0	4673
4678	3469	216	3302	2422	2487	3353	991	127	4673	0
