0	5333	5112	4927	5310	5467	5220	5261	5320	337	5181
5333	0	3066	2769	2743	2888	1073	2530	3246	5411	3161
5112	3066	0	2703	2762	2899	2918	1160	219	5196	231
4927	2769	2703	0	2708	2861	2462	2583	2865	4985	2787
5310	2743	2762	2708	0	363	2618	2702	2900	5386	2841
5467	2888	2899	2861	363	0	2792	2863	3009	5527	2997
5220	1073	2918	2462	2618	2792	0	2310	3102	5309	2992
5261	2530	1160	2583	2702	2863	2310	0	1250	5302	1185
5320	3246	219	2865	2900	3009	3102	1250	0	5335	134
337	5411	5196	4985	5386	5527	5309	5302	5335	0	5296
5181	3161	231	2787	2841	2997	2992	1185	134	5296	0
