0	3008	1442	2782	2002	673	2743	1034	877	1087	745
3008	0	3029	1673	3179	3125	2543	3085	2986	3006	2883
1442	3029	0	2833	1985	1502	2790	1826	1030	2231	980
2782	1673	2833	0	2978	2847	2412	2737	2858	2711	2757
2002	3179	1985	2978	0	2116	2962	2337	2110	2698	2016
673	3125	1502	2847	2116	0	2830	834	890	1339	810
2743	2543	2790	2412	2962	2830	0	2683	2725	2510	2698
1034	3085	1826	2737	2337	834	2683	0	1277	1521	1163
877	2986	1030	2858	2110	890	2725	1277	0	1602	207
1087	3006	2231	2711	2698	1339	2510	1521	1602	0	1528
745	2883	980	2757	2016	810	2698	1163	207	1528	0
