0	3232	843	3137	1180	1201	3074	1377	1456	1650	755
3232	0	3107	2967	3457	3153	3113	3123	3160	3531	3112
843	3107	0	2971	1462	478	2898	664	685	1990	686
3137	2967	2971	0	3239	3014	2619	3000	3005	3298	2999
1180	3457	1462	3239	0	1737	3367	1919	1921	1098	1308
1201	3153	478	3014	1737	0	2971	769	723	1886	633
3074	3113	2898	2619	3367	2971	0	2901	2967	3413	2935
1377	3123	664	3000	1919	769	2901	0	1016	2348	987
1456	3160	685	3005	1921	723	2967	1016	0	1647	889
1650	3531	1990	3298	1098	1886	3413	2348	1647	0	1435
755	3112	686	2999	1308	633	2935	987	889	1435	0
