0	4896	4800	4510	4798	4835	4718	4815	4831	4781	4776
4896	0	2833	2435	2839	2871	978	2888	2973	2861	2924
4800	2833	0	2672	2650	2715	2606	1066	185	241	198
4510	2435	2672	0	2223	2268	1880	2454	2831	2658	2749
4798	2839	2650	2223	0	335	2355	1929	2861	2716	2748
4835	2871	2715	2268	335	0	2402	1984	2940	2755	2851
4718	978	2606	1880	2355	2402	0	2484	2764	2629	2682
4815	2888	1066	2454	1929	1984	2484	0	1181	1043	1149
4831	2973	185	2831	2861	2940	2764	1181	0	236	117
4781	2861	241	2658	2716	2755	2629	1043	236	0	269
4776	2924	198	2749	2748	2851	2682	1149	117	269	0
