0	4198	302	4101	4160	4248	4120	1590	280	247	329
4198	0	4176	1310	2776	2910	1288	3827	4377	4214	4273
302	4176	0	4080	4092	4206	4080	1591	263	306	311
4101	1310	4080	0	2676	2798	1570	3680	4282	4101	4159
4160	2776	4092	2676	0	380	2675	2888	4358	4167	4179
4248	2910	4206	2798	380	0	2780	3030	4445	4259	4366
4120	1288	4080	1570	2675	2780	0	3710	4290	4120	4174
1590	3827	1591	3680	2888	3030	3710	0	1702	1598	1678
280	4377	263	4282	4358	4445	4290	1702	0	298	173
247	4214	306	4101	4167	4259	4120	1598	298	0	348
329	4273	311	4159	4179	4366	4174	1678	173	348	0
