0	2699	1354	2732	1623	2258	2742	1720	1470	2419	1424
2699	0	3362	2431	3404	3316	3070	3353	3450	3063	3311
1354	3362	0	3130	609	2629	3243	1430	174	3192	272
2732	2431	3130	0	3058	3033	2775	2960	3205	3001	3053
1623	3404	609	3058	0	2536	3137	1239	639	3096	579
2258	3316	2629	3033	2536	0	3140	2352	2665	2184	2588
2742	3070	3243	2775	3137	3140	0	2901	3345	2970	3215
1720	3353	1430	2960	1239	2352	2901	0	1496	2347	1378
1470	3450	174	3205	639	2665	3345	1496	0	3333	239
2419	3063	3192	3001	3096	2184	2970	2347	3333	0	3214
1424	3311	272	3053	579	2588	3215	1378	239	3214	0
