0	3010	3172	2746	2670	2642	2895	1835	3268	1778	3208
3010	0	3980	1688	4026	4067	3420	3476	4038	3338	3948
3172	3980	0	3510	1122	3765	3721	2847	197	3534	204
2746	1688	3510	0	3532	3529	2639	3150	3601	3083	3497
2670	4026	1122	3532	0	3392	3618	2381	1176	3103	1167
2642	4067	3765	3529	3392	0	3862	2531	3905	2637	3782
2895	3420	3721	2639	3618	3862	0	3121	3804	3172	3738
1835	3476	2847	3150	2381	2531	3121	0	2974	1148	2835
3268	4038	197	3601	1176	3905	3804	2974	0	3778	160
1778	3338	3534	3083	3103	2637	3172	1148	3778	0	3637
3208	3948	204	3497	1167	3782	3738	2835	160	3637	0
