0	2811	1805	2705	2112	2276	3223	2194	1873	1773	1777
2811	0	4086	2214	4355	4575	3132	3811	4218	4107	4116
1805	4086	0	3947	765	830	3879	1403	237	261	264
2705	2214	3947	0	4209	4414	3156	3593	4084	3929	3942
2112	4355	765	4209	0	308	4170	1852	771	786	775
2276	4575	830	4414	308	0	4338	1945	764	796	816
3223	3132	3879	3156	4170	4338	0	3686	4054	3883	3888
2194	3811	1403	3593	1852	1945	3686	0	1469	1362	1418
1873	4218	237	4084	771	764	4054	1469	0	223	170
1773	4107	261	3929	786	796	3883	1362	223	0	267
1777	4116	264	3942	775	816	3888	1418	170	267	0
