0	3572	288	3498	3338	3557	3480	1334	242	225	289
3572	0	3543	1115	2321	2487	1115	3238	3710	3558	3626
288	3543	0	3444	3331	3528	3444	1369	261	292	317
3498	1115	3444	0	2257	2422	1359	3146	3646	3483	3550
3338	2321	3331	2257	0	293	2237	2333	3596	3361	3429
3557	2487	3528	2422	293	0	2406	2545	3758	3556	3654
3480	1115	3444	1359	2237	2406	0	3161	3653	3492	3534
1334	3238	1369	3146	2333	2545	3161	0	1472	1331	1404
242	3710	261	3646	3596	3758	3653	1472	0	267	151
225	3558	292	3483	3361	3556	3492	1331	267	0	312
289	3626	317	3550	3429	3654	3534	1404	151	312	0
