0	2511	419	2806	3477	533	3579	484	441	442	463
2511	0	2187	3418	3525	2239	3791	2229	2249	2188	2245
419	2187	0	2691	3125	171	3381	124	117	87	105
2806	3418	2691	0	4241	2761	3664	2736	2759	2671	2748
3477	3525	3125	4241	0	3169	3206	3134	3151	3069	3159
533	2239	171	2761	3169	0	3436	186	212	144	199
3579	3791	3381	3664	3206	3436	0	3416	3452	3342	3423
484	2229	124	2736	3134	186	3416	0	173	91	157
441	2249	117	2759	3151	212	3452	173	0	129	56
442	2188	87	2671	3069	144	3342	91	129	0	122
463	2245	105	2748	3159	199	3423	157	56	122	0
