0	3781	293	3698	3578	3770	3697	1400	282	238	325
3781	0	3788	1215	2616	2786	1174	3524	4007	3805	3934
293	3788	0	3693	3552	3756	3721	1439	277	317	328
3698	1215	3693	0	2540	2692	1459	3413	3925	3724	3847
3578	2616	3552	2540	0	295	2491	2562	3902	3656	3693
3770	2786	3756	2692	295	0	2658	2746	4058	3827	3920
3697	1174	3721	1459	2491	2658	0	3429	3923	3721	3846
1400	3524	1439	3413	2562	2746	3429	0	1570	1446	1537
282	4007	277	3925	3902	4058	3923	1570	0	297	182
238	3805	317	3724	3656	3827	3721	1446	297	0	358
325	3934	328	3847	3693	3920	3846	1537	182	358	0
