0	4485	387	4288	4954	5158	4853	287	293	323	332
4485	0	4374	4797	5086	5246	4852	4568	4549	4488	4476
387	4374	0	4142	4829	4980	4710	402	416	418	456
4288	4797	4142	0	3270	3503	2942	4443	4440	4251	4236
4954	5086	4829	3270	0	713	2559	5164	5134	4926	4948
5158	5246	4980	3503	713	0	2865	5320	5302	5183	5137
4853	4852	4710	2942	2559	2865	0	5117	5071	4876	4854
287	4568	402	4443	5164	5320	5117	0	244	318	321
293	4549	416	4440	5134	5302	5071	244	0	326	345
323	4488	418	4251	4926	5183	4876	318	326	0	362
332	4476	456	4236	4948	5137	4854	321	345	362	0
