0	5263	4963	4763	4957	5037	5133	5058	5101	1238	5136
5263	0	3930	1523	3943	4061	501	3982	3994	5060	3998
4963	3930	0	3720	2557	2690	3791	1056	192	4036	220
4763	1523	3720	0	3665	3800	1427	3745	3808	4614	3773
4957	3943	2557	3665	0	365	3795	1882	2693	4629	2671
5037	4061	2690	3800	365	0	3918	1986	2830	4706	2765
5133	501	3791	1427	3795	3918	0	3860	3886	4939	3852
5058	3982	1056	3745	1882	1986	3860	0	1117	4293	1080
5101	3994	192	3808	2693	2830	3886	1117	0	4158	131
1238	5060	4036	4614	4629	4706	4939	4293	4158	0	4238
5136	3998	220	3773	2671	2765	3852	1080	131	4238	0
