0	4346	100	3248	2192	179	3438	130	143	1609	105
4346	0	4360	3222	3768	4483	3532	4451	4424	3920	4401
100	4360	0	3236	2144	175	3425	126	114	1628	65
3248	3222	3236	0	3117	3345	2797	3315	3302	3399	3312
2192	3768	2144	3117	0	2261	3173	2255	2227	1720	2217
179	4483	175	3345	2261	0	3558	210	218	1727	212
3438	3532	3425	2797	3173	3558	0	3533	3536	3323	3476
130	4451	126	3315	2255	210	3533	0	177	1636	148
143	4424	114	3302	2227	218	3536	177	0	1647	94
1609	3920	1628	3399	1720	1727	3323	1636	1647	0	1626
105	4401	65	3312	2217	212	3476	148	94	1626	0
