0	892	118	3076	1748	325	3053	695	203	850	196
892	0	871	3083	2416	1045	3033	1442	947	1625	955
118	871	0	3042	1778	313	3055	684	200	881	198
3076	3083	3042	0	3244	3116	2850	3130	3101	3098	3047
1748	2416	1778	3244	0	1717	2969	1302	1762	1081	1775
325	1045	313	3116	1717	0	3112	858	328	1055	344
3053	3033	3055	2850	2969	3112	0	3104	3062	3065	3020
695	1442	684	3130	1302	858	3104	0	768	451	762
203	947	200	3101	1762	328	3062	768	0	931	121
850	1625	881	3098	1081	1055	3065	451	931	0	924
196	955	198	3047	1775	344	3020	762	121	924	0
