0	3703	386	3588	3514	3638	3612	1415	341	324	403
3703	0	3742	1197	2542	2622	1187	3404	3874	3702	3811
386	3742	0	3610	3640	3701	3624	1471	360	425	428
3588	1197	3610	0	2456	2539	1440	3282	3796	3608	3690
3514	2542	3640	2456	0	346	2416	2550	3794	3577	3705
3638	2622	3701	2539	346	0	2508	2655	3906	3711	3811
3612	1187	3624	1440	2416	2508	0	3306	3787	3591	3701
1415	3404	1471	3282	2550	2655	3306	0	1531	1464	1548
341	3874	360	3796	3794	3906	3787	1531	0	361	258
324	3702	425	3608	3577	3711	3591	1464	361	0	429
403	3811	428	3690	3705	3811	3701	1548	258	429	0
