0	2249	3109	2554	2445	3273	2872	2720	3378	2827	2725
2249	0	3028	2684	2742	3462	2677	3026	3468	3135	2908
3109	3028	0	3415	3655	3807	3745	3558	262	3663	3428
2554	2684	3415	0	2719	2939	2130	2217	3663	2601	2248
2445	2742	3655	2719	0	3135	2828	1533	3825	1435	2077
3273	3462	3807	2939	3135	0	3031	3006	3952	2312	3009
2872	2677	3745	2130	2828	3031	0	2766	3808	2761	2584
2720	3026	3558	2217	1533	3006	2766	0	3679	1088	730
3378	3468	262	3663	3825	3952	3808	3679	0	3831	3807
2827	3135	3663	2601	1435	2312	2761	1088	3831	0	1308
2725	2908	3428	2248	2077	3009	2584	730	3807	1308	0
