0	6052	417	5548	5894	5761	5954	2106	258	266	354
6052	0	6035	1949	2358	3603	1152	5259	6235	6093	6109
417	6035	0	5566	5824	5766	5986	2120	382	405	474
5548	1949	5566	0	2299	3394	1678	4755	5772	5561	5616
5894	2358	5824	2299	0	3403	2263	5041	6095	5936	5935
5761	3603	5766	3394	3403	0	3494	4000	6051	5810	5800
5954	1152	5986	1678	2263	3494	0	5176	6163	6002	6035
2106	5259	2120	4755	5041	4000	5176	0	2225	2161	2177
258	6235	382	5772	6095	6051	6163	2225	0	274	208
266	6093	405	5561	5936	5810	6002	2161	274	0	356
354	6109	474	5616	5935	5800	6035	2177	208	356	0
