0	3232	1789	2955	3023	1453	2967	2065	1819	3006	237
3232	0	2527	2436	2496	3579	2451	2321	2673	2191	3402
1789	2527	0	2183	1591	2909	2141	1510	178	2389	1819
2955	2436	2183	0	2297	3251	2080	2293	2301	2230	3262
3023	2496	1591	2297	0	3219	2164	2303	1589	1308	3051
1453	3579	2909	3251	3219	0	3361	2970	2864	3256	1363
2967	2451	2141	2080	2164	3361	0	2409	2336	2220	3184
2065	2321	1510	2293	2303	2970	2409	0	1678	1066	2277
1819	2673	178	2301	1589	2864	2336	1678	0	2515	1953
3006	2191	2389	2230	1308	3256	2220	1066	2515	0	3048
237	3402	1819	3262	3051	1363	3184	2277	1953	3048	0
